PTPRA	RPTPalpha
INPP5A	INPP5A
INPP5B	INPP5B
INPP5D	SHIP1
INPP5E	INPP5E
INPP5J	INPP5J
INPP5K	INPP5K
INPPL1	SHIP2
OCRL	OCRL-1
SYNJ1	Synaptojanin-1
SYNJ2	Synaptojanin-2
BPGM	BPGM
C12orf5	TIGAR
PFKFB1	PFK/FBPase 1
PFKFB2	PFK/FBPase 2
PFKFB3	PFK/FBPase 3
PFKFB4	PFK/FBPase 4
PGAM1	PGAM-B
PGAM2	PGAM-M
PGAM4	PGAM-4
PGAM5	PGAM5
MDP1	MDP-1
PDXP	PLPP
PGP	PGP
ENOPH1	ENOPH1
NANP	Neu5Ac-9-Pase
PHOSPHO1	PHOSPHO1
PHOSPHO2	PHOSPHO2
ACP2	LAP
ACP6	ACP6
ACPL2	ACPL2
ACPP	ACPP
ACPT	ACPT
BPNT1	BPNT1
IMPA1	IMP 1
IMPA2	IMP 2
IMPAD1	IMP 3
INPP1	IPPase
NT5C	Deoxy-5'-nucleotidase 1
NT5C2	Cytosolic 5'-nucleotidase 2
NT5DC3	NT5DC3
NT5M	Deoxy-5'-nucleotidase 2
ALPI	IAP
ALPL	AP-TNAP
ALPP	PLAP
ALPPL2	GCAP
G6PC	G6Pase
G6PC2	G6Pase2
G6PC3	G6Pase3
LPIN1	Lipin 1
LPIN2	Lipin 2
LPIN3	Lipin 3
FIG4	FIG4
SACM1L	SAC1
INPP5F	SAC2
NT5C1A	Cytosolic 5'-nucleotidase 1A
NT5C1B	Cytosolic 5'-nucleotidase 1B
FBP1	FBPase 1
FBP2	FBPase 2
INPP4A	INPP4A
INPP4B	INPP4B
ACP5	TR-AP
PAPL	PAPL
NT5C3	Cytosolic 5'-nucleotidase 3
NT5C3L	NT5C3L
SGPP1	SPP1
SGPP2	SPP2
NT5E	CD73
PNKP	PNKP
MINPP1	MINPP1
PHPT1	PHPT1
RPAP2	RPAP2
PSPH	PSPase
SSU72	SSU72
VPS29	hVPS29
HDHD1	5'-PsiMPase
LHPP	hLHPP
EPHX2	sEH
PMM1	PMM 1
